promRT_mhd23
it   t   dt    rho m1 m2 m3 e b1 b2 b3 psi tr d1 d2 d3 d4      c1 c2 c3 n1 n2 n3
   2286  0.85000E+00  0.33531E-03  0.31432E+07  0.20618E+04  0.41494E+04  0.00000E+00  0.44613E+05  0.12929E+02  0.12767E+02  0.00000E+00 -0.12503E-04  0.11059E+01  0.38389E+05  0.19254E+01  0.25603E-02  0.37918E+00  0.65778E+00  0.17111E+00  0.17111E+00   148   154   616
   2316  0.86000E+00  0.33647E-03  0.31576E+07  0.21093E+04  0.41311E+04  0.00000E+00  0.44730E+05  0.12952E+02  0.12778E+02  0.00000E+00 -0.11120E-04  0.11264E+01  0.38477E+05  0.19206E+01  0.25625E-02  0.37433E+00  0.64889E+00  0.17000E+00  0.18111E+00   146   153   652
   2346  0.87000E+00  0.33747E-03  0.31720E+07  0.21571E+04  0.41119E+04  0.00000E+00  0.44846E+05  0.12975E+02  0.12789E+02  0.00000E+00 -0.98588E-05  0.11469E+01  0.38564E+05  0.19162E+01  0.25550E-02  0.36974E+00  0.62667E+00  0.19111E+00  0.18222E+00   141   172   656
   2376  0.88000E+00  0.33836E-03  0.31863E+07  0.22055E+04  0.40918E+04  0.00000E+00  0.44962E+05  0.12999E+02  0.12800E+02  0.00000E+00 -0.87939E-05  0.11676E+01  0.38652E+05  0.19123E+01  0.25447E-02  0.36557E+00  0.61333E+00  0.20000E+00  0.18667E+00   138   180   672
   2406  0.89000E+00  0.33916E-03  0.32005E+07  0.22543E+04  0.40708E+04  0.00000E+00  0.45077E+05  0.13024E+02  0.12812E+02  0.00000E+00 -0.77831E-05  0.11883E+01  0.38738E+05  0.19086E+01  0.25564E-02  0.36160E+00  0.61778E+00  0.19444E+00  0.18778E+00   139   175   676
   2436  0.90000E+00  0.33984E-03  0.32147E+07  0.23035E+04  0.40489E+04  0.00000E+00  0.45190E+05  0.13049E+02  0.12824E+02  0.00000E+00 -0.69134E-05  0.12091E+01  0.38825E+05  0.19053E+01  0.25474E-02  0.35776E+00  0.60444E+00  0.20000E+00  0.19556E+00   136   180   704
   2466  0.91000E+00  0.34051E-03  0.32288E+07  0.23532E+04  0.40263E+04  0.00000E+00  0.45304E+05  0.13075E+02  0.12836E+02  0.00000E+00 -0.61628E-05  0.12300E+01  0.38911E+05  0.19022E+01  0.25552E-02  0.35401E+00  0.58222E+00  0.21444E+00  0.20333E+00   131   193   732
   2496  0.92000E+00  0.34111E-03  0.32428E+07  0.24033E+04  0.40029E+04  0.00000E+00  0.45417E+05  0.13101E+02  0.12849E+02  0.00000E+00 -0.54143E-05  0.12509E+01  0.38997E+05  0.18993E+01  0.25587E-02  0.35033E+00  0.56889E+00  0.22556E+00  0.20556E+00   128   203   740
   2526  0.93000E+00  0.34166E-03  0.32568E+07  0.24539E+04  0.39787E+04  0.00000E+00  0.45529E+05  0.13127E+02  0.12861E+02  0.00000E+00 -0.47990E-05  0.12720E+01  0.39083E+05  0.18967E+01  0.25524E-02  0.34670E+00  0.56889E+00  0.22111E+00  0.21000E+00   128   199   756
   2556  0.94000E+00  0.34216E-03  0.32707E+07  0.25050E+04  0.39540E+04  0.00000E+00  0.45640E+05  0.13154E+02  0.12874E+02  0.00000E+00 -0.41956E-05  0.12931E+01  0.39168E+05  0.18942E+01  0.25721E-02  0.34323E+00  0.56444E+00  0.22556E+00  0.21000E+00   127   203   756
   2586  0.95000E+00  0.34264E-03  0.32846E+07  0.25564E+04  0.39285E+04  0.00000E+00  0.45752E+05  0.13181E+02  0.12887E+02  0.00000E+00 -0.35959E-05  0.13143E+01  0.39254E+05  0.18918E+01  0.25700E-02  0.33990E+00  0.52889E+00  0.24889E+00  0.22222E+00   119   224   800
   2616  0.96000E+00  0.34315E-03  0.32984E+07  0.26081E+04  0.39023E+04  0.00000E+00  0.45862E+05  0.13208E+02  0.12900E+02  0.00000E+00 -0.30095E-05  0.13356E+01  0.39339E+05  0.18896E+01  0.25579E-02  0.33657E+00  0.53778E+00  0.23556E+00  0.22667E+00   121   212   816
   2646  0.97000E+00  0.34364E-03  0.33122E+07  0.26603E+04  0.38757E+04  0.00000E+00  0.45973E+05  0.13235E+02  0.12913E+02  0.00000E+00 -0.24351E-05  0.13569E+01  0.39424E+05  0.18876E+01  0.25735E-02  0.33320E+00  0.53333E+00  0.23667E+00  0.23000E+00   120   213   828
   2676  0.98000E+00  0.34413E-03  0.33259E+07  0.27129E+04  0.38485E+04  0.00000E+00  0.46083E+05  0.13263E+02  0.12927E+02  0.00000E+00 -0.18230E-05  0.13783E+01  0.39508E+05  0.18856E+01  0.25708E-02  0.32997E+00  0.52444E+00  0.24778E+00  0.22778E+00   118   223   820
   2706  0.99000E+00  0.34466E-03  0.33396E+07  0.27658E+04  0.38209E+04  0.00000E+00  0.46192E+05  0.13291E+02  0.12940E+02  0.00000E+00 -0.11840E-05  0.13998E+01  0.39593E+05  0.19239E+01  0.25500E-02  0.32679E+00  0.52444E+00  0.24667E+00  0.22889E+00   118   222   824
   2735  0.10000E+01  0.34520E-03  0.33532E+07  0.28189E+04  0.37929E+04  0.00000E+00  0.46302E+05  0.13319E+02  0.12954E+02  0.00000E+00 -0.15773E-04  0.14213E+01  0.39677E+05  0.19345E+01  0.25688E-02  0.32356E+00  0.51556E+00  0.24222E+00  0.24222E+00   116   218   872
   2764  0.10100E+01  0.34564E-03  0.33667E+07  0.28724E+04  0.37643E+04  0.00000E+00  0.46411E+05  0.13348E+02  0.12968E+02  0.00000E+00 -0.15350E-04  0.14429E+01  0.39761E+05  0.19386E+01  0.25668E-02  0.32052E+00  0.51111E+00  0.24333E+00  0.24556E+00   115   219   884
   2793  0.10200E+01  0.34605E-03  0.33802E+07  0.29262E+04  0.37355E+04  0.00000E+00  0.46520E+05  0.13377E+02  0.12983E+02  0.00000E+00 -0.14938E-04  0.14645E+01  0.39845E+05  0.19407E+01  0.25551E-02  0.31739E+00  0.47556E+00  0.27111E+00  0.25333E+00   107   244   912
   2822  0.10300E+01  0.34646E-03  0.33936E+07  0.29803E+04  0.37065E+04  0.00000E+00  0.46628E+05  0.13405E+02  0.12998E+02  0.00000E+00 -0.14401E-04  0.14861E+01  0.39928E+05  0.19416E+01  0.25766E-02  0.31434E+00  0.46667E+00  0.27778E+00  0.25556E+00   105   250   920
   2851  0.10400E+01  0.34688E-03  0.34070E+07  0.30346E+04  0.36770E+04  0.00000E+00  0.46737E+05  0.13433E+02  0.13013E+02  0.00000E+00 -0.13866E-04  0.15078E+01  0.40012E+05  0.19416E+01  0.25722E-02  0.31130E+00  0.45778E+00  0.27556E+00  0.26667E+00   103   248   960
   2880  0.10500E+01  0.34728E-03  0.34203E+07  0.30893E+04  0.36474E+04  0.00000E+00  0.46845E+05  0.13460E+02  0.13028E+02  0.00000E+00 -0.13458E-04  0.15295E+01  0.40095E+05  0.19413E+01  0.25557E-02  0.30828E+00  0.44444E+00  0.28778E+00  0.26778E+00   100   259   964
   2909  0.10600E+01  0.34770E-03  0.34335E+07  0.31444E+04  0.36175E+04  0.00000E+00  0.46953E+05  0.13487E+02  0.13043E+02  0.00000E+00 -0.12995E-04  0.15513E+01  0.40178E+05  0.19406E+01  0.25393E-02  0.30527E+00  0.42667E+00  0.30556E+00  0.26778E+00    96   275   964
   2938  0.10700E+01  0.34811E-03  0.34467E+07  0.31997E+04  0.35875E+04  0.00000E+00  0.47061E+05  0.13513E+02  0.13059E+02  0.00000E+00 -0.12477E-04  0.15730E+01  0.40260E+05  0.19399E+01  0.25226E-02  0.30233E+00  0.42667E+00  0.29889E+00  0.27444E+00    96   269   988
   2967  0.10800E+01  0.34849E-03  0.34599E+07  0.32552E+04  0.35575E+04  0.00000E+00  0.47169E+05  0.13539E+02  0.13074E+02  0.00000E+00 -0.11989E-04  0.15948E+01  0.40343E+05  0.19390E+01  0.25049E-02  0.29928E+00  0.41333E+00  0.31111E+00  0.27556E+00    93   280   992promRT_mhd23
it   t   dt    rho m1 m2 m3 e b1 b2 b3 psi tr d1 d2 d3 d4      c1 c2 c3 n1 n2 n3
      0  0.00000E+00  0.22424E-05  0.18090E+07  0.00000E+00  0.00000E+00  0.00000E+00  0.21720E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.00000E+00 -0.70000E+00  0.21708E+05  0.18000E+01  0.80000E-02  0.00000E+00  0.79111E+00  0.14111E+00  0.67778E-01   178   127   244
    851  0.10000E-01  0.11800E-04  0.18095E+07  0.83169E-04  0.11809E-01  0.00000E+00  0.21721E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.48804E-08 -0.69874E+00  0.21709E+05  0.18002E+01  0.64199E-02  0.41929E-03  0.79111E+00  0.14000E+00  0.68889E-01   178   126   248
   1699  0.20000E-01  0.11800E-04  0.18099E+07  0.19307E-03  0.36444E-01  0.00000E+00  0.21722E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.40176E-07 -0.69758E+00  0.21710E+05  0.18002E+01  0.58330E-02  0.65959E-03  0.79111E+00  0.14000E+00  0.68889E-01   178   126   248
   2547  0.30000E-01  0.11802E-04  0.18102E+07  0.26499E-03  0.64343E-01  0.00000E+00  0.21724E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.81609E-07 -0.69651E+00  0.21711E+05  0.18005E+01  0.54822E-02  0.80038E-03  0.79111E+00  0.14000E+00  0.68889E-01   178   126   248promRT_mhd23
it   t   dt    rho m1 m2 m3 e b1 b2 b3 psi tr d1 d2 d3 d4      c1 c2 c3 n1 n2 n3
      0  0.00000E+00  0.73128E-04  0.18340E+07  0.66684E-30  0.22237E-34  0.00000E+00  0.27701E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.00000E+00 -0.20000E+00  0.27689E+05  0.18000E+01  0.80000E-02  0.69163E-15  0.85333E+00  0.77778E-01  0.68889E-01   192    70   248
     29  0.10000E-01  0.38488E-03  0.18424E+07  0.77423E-01  0.65923E+02  0.00000E+00  0.27900E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.56795E-09 -0.19226E+00  0.27821E+05  0.18000E+01  0.79738E-02  0.10939E+00  0.85333E+00  0.77778E-01  0.68889E-01   192    70   248
     55  0.20000E-01  0.38488E-03  0.18509E+07  0.54456E+00  0.14468E+03  0.00000E+00  0.28096E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.46845E-07 -0.18677E+00  0.27938E+05  0.18000E+01  0.71887E-02  0.12723E+00  0.85333E+00  0.77778E-01  0.68889E-01   192    70   248
     81  0.30000E-01  0.38488E-03  0.18594E+07  0.17384E+01  0.22076E+03  0.00000E+00  0.28288E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.32034E-07 -0.18116E+00  0.28053E+05  0.18000E+01  0.56776E-02  0.13341E+00  0.85333E+00  0.75556E-01  0.71111E-01   192    68   256
    107  0.40000E-01  0.38488E-03  0.18679E+07  0.37088E+01  0.29715E+03  0.00000E+00  0.28479E+05  0.12530E+02  0.12530E+02  0.00000E+00  0.12867E-06 -0.17528E+00  0.28165E+05  0.18000E+01  0.46611E-02  0.14299E+00  0.85333E+00  0.75556E-01  0.71111E-01   192    68   256
    133  0.50000E-01  0.38487E-03  0.18763E+07  0.62871E+01  0.37449E+03  0.00000E+00  0.28666E+05  0.12531E+02  0.12530E+02  0.00000E+00  0.23348E-06 -0.16935E+00  0.28273E+05  0.18000E+01  0.41387E-02  0.15317E+00  0.85333E+00  0.75556E-01  0.71111E-01   192    68   256
    159  0.60000E-01  0.38487E-03  0.18848E+07  0.94568E+01  0.44881E+03  0.00000E+00  0.28851E+05  0.12531E+02  0.12531E+02  0.00000E+00  0.39211E-06 -0.16330E+00  0.28380E+05  0.18000E+01  0.40188E-02  0.16131E+00  0.85333E+00  0.75556E-01  0.71111E-01   192    68   256
    185  0.70000E-01  0.38487E-03  0.18933E+07  0.13205E+02  0.52158E+03  0.00000E+00  0.29032E+05  0.12531E+02  0.12531E+02  0.00000E+00  0.35076E-06 -0.15713E+00  0.28485E+05  0.18000E+01  0.39240E-02  0.16508E+00  0.85333E+00  0.75556E-01  0.71111E-01   192    68   256
    211  0.80000E-01  0.38487E-03  0.19017E+07  0.17551E+02  0.59357E+03  0.00000E+00  0.29211E+05  0.12531E+02  0.12531E+02  0.00000E+00  0.35249E-06 -0.15085E+00  0.28588E+05  0.18000E+01  0.38729E-02  0.16666E+00  0.85333E+00  0.75556E-01  0.71111E-01   192    68   256
    237  0.90000E-01  0.38487E-03  0.19102E+07  0.22533E+02  0.66468E+03  0.00000E+00  0.29387E+05  0.12531E+02  0.12531E+02  0.00000E+00  0.20296E-06 -0.14447E+00  0.28688E+05  0.18000E+01  0.38496E-02  0.16726E+00  0.85333E+00  0.75556E-01  0.71111E-01   192    68   256
    263  0.10000E+00  0.38487E-03  0.19186E+07  0.28180E+02  0.73555E+03  0.00000E+00  0.29561E+05  0.12531E+02  0.12531E+02  0.00000E+00  0.21303E-06 -0.13798E+00  0.28784E+05  0.18001E+01  0.38387E-02  0.16748E+00  0.85333E+00  0.75556E-01  0.71111E-01   192    68   256
    289  0.11000E+00  0.38487E-03  0.19271E+07  0.34462E+02  0.80640E+03  0.00000E+00  0.29731E+05  0.12532E+02  0.12531E+02  0.00000E+00  0.15709E-06 -0.13136E+00  0.28878E+05  0.18001E+01  0.38331E-02  0.16756E+00  0.85333E+00  0.75556E-01  0.71111E-01   192    68   256
    315  0.12000E+00  0.38486E-03  0.19355E+07  0.41389E+02  0.87681E+03  0.00000E+00  0.29899E+05  0.12532E+02  0.12531E+02  0.00000E+00  0.25451E-06 -0.12461E+00  0.28968E+05  0.18001E+01  0.38303E-02  0.16759E+00  0.85333E+00  0.75556E-01  0.71111E-01   192    68   256
    341  0.13000E+00  0.38485E-03  0.19440E+07  0.48982E+02  0.94455E+03  0.00000E+00  0.30064E+05  0.12533E+02  0.12532E+02  0.00000E+00  0.16645E-06 -0.11770E+00  0.29058E+05  0.18001E+01  0.38260E-02  0.16760E+00  0.84000E+00  0.86667E-01  0.73333E-01   189    78   264
    367  0.14000E+00  0.38484E-03  0.19524E+07  0.57242E+02  0.10111E+04  0.00000E+00  0.30227E+05  0.12533E+02  0.12532E+02  0.00000E+00  0.21708E-06 -0.11065E+00  0.29146E+05  0.18001E+01  0.37640E-02  0.16760E+00  0.84000E+00  0.86667E-01  0.73333E-01   189    78   264
    393  0.15000E+00  0.38484E-03  0.19608E+07  0.66155E+02  0.10766E+04  0.00000E+00  0.30387E+05  0.12534E+02  0.12532E+02  0.00000E+00  0.17652E-06 -0.10343E+00  0.29231E+05  0.18001E+01  0.37246E-02  0.16755E+00  0.84000E+00  0.86667E-01  0.73333E-01   189    78   264
    419  0.16000E+00  0.38485E-03  0.19692E+07  0.75744E+02  0.11409E+04  0.00000E+00  0.30544E+05  0.12534E+02  0.12533E+02  0.00000E+00  0.55509E-07 -0.96062E-01  0.29315E+05  0.18002E+01  0.36993E-02  0.16741E+00  0.84000E+00  0.86667E-01  0.73333E-01   189    78   264
    445  0.17000E+00  0.38485E-03  0.19776E+07  0.86025E+02  0.12048E+04  0.00000E+00  0.30699E+05  0.12535E+02  0.12533E+02  0.00000E+00  0.33780E-08 -0.88558E-01  0.29395E+05  0.18001E+01  0.36821E-02  0.16731E+00  0.84000E+00  0.84444E-01  0.75556E-01   189    76   272
    471  0.18000E+00  0.38485E-03  0.19861E+07  0.97002E+02  0.12682E+04  0.00000E+00  0.30851E+05  0.12536E+02  0.12534E+02  0.00000E+00 -0.16487E-06 -0.80919E-01  0.29474E+05  0.18001E+01  0.36747E-02  0.16725E+00  0.84000E+00  0.84444E-01  0.75556E-01   189    76   272
    497  0.19000E+00  0.38485E-03  0.19945E+07  0.10866E+03  0.13316E+04  0.00000E+00  0.31002E+05  0.12537E+02  0.12534E+02  0.00000E+00 -0.25803E-06 -0.73137E-01  0.29549E+05  0.18001E+01  0.36787E-02  0.16721E+00  0.84000E+00  0.84444E-01  0.75556E-01   189    76   272
    523  0.20000E+00  0.38485E-03  0.20029E+07  0.12096E+03  0.13929E+04  0.00000E+00  0.31149E+05  0.12538E+02  0.12535E+02  0.00000E+00 -0.37926E-06 -0.65217E-01  0.29623E+05  0.18001E+01  0.36865E-02  0.16719E+00  0.84000E+00  0.84444E-01  0.75556E-01   189    76   272
    549  0.21000E+00  0.38485E-03  0.20113E+07  0.13389E+03  0.14522E+04  0.00000E+00  0.31295E+05  0.12539E+02  0.12535E+02  0.00000E+00 -0.51154E-06 -0.57160E-01  0.29696E+05  0.18001E+01  0.36902E-02  0.16717E+00  0.84000E+00  0.84444E-01  0.75556E-01   189    76   272
    575  0.22000E+00  0.38485E-03  0.20197E+07  0.14740E+03  0.15104E+04  0.00000E+00  0.31438E+05  0.12540E+02  0.12536E+02  0.00000E+00 -0.62786E-06 -0.48958E-01  0.29768E+05  0.18001E+01  0.36840E-02  0.16718E+00  0.84000E+00  0.84444E-01  0.75556E-01   189    76   272
    601  0.23000E+00  0.38484E-03  0.20281E+07  0.16146E+03  0.15675E+04  0.00000E+00  0.31579E+05  0.12541E+02  0.12537E+02  0.00000E+00 -0.84085E-06 -0.40611E-01  0.29838E+05  0.18001E+01  0.36827E-02  0.16722E+00  0.84000E+00  0.84444E-01  0.75556E-01   189    76   272
    627  0.24000E+00  0.38484E-03  0.20365E+07  0.17606E+03  0.16233E+04  0.00000E+00  0.31718E+05  0.12542E+02  0.12538E+02  0.00000E+00 -0.98216E-06 -0.32113E-01  0.29906E+05  0.18001E+01  0.36827E-02  0.16728E+00  0.84000E+00  0.84444E-01  0.75556E-01   189    76   272
    653  0.25000E+00  0.38484E-03  0.20449E+07  0.19114E+03  0.16783E+04  0.00000E+00  0.31854E+05  0.12544E+02  0.12539E+02  0.00000E+00 -0.10986E-05 -0.23449E-01  0.29972E+05  0.18001E+01  0.36638E-02  0.16732E+00  0.84000E+00  0.84444E-01  0.75556E-01   189    76   272
    679  0.26000E+00  0.38484E-03  0.20533E+07  0.20668E+03  0.17326E+04  0.00000E+00  0.31989E+05  0.12545E+02  0.12540E+02  0.00000E+00 -0.13405E-05 -0.14613E-01  0.30037E+05  0.18001E+01  0.36564E-02  0.16736E+00  0.84000E+00  0.84444E-01  0.75556E-01   189    76   272
    705  0.27000E+00  0.38484E-03  0.20616E+07  0.22269E+03  0.17860E+04  0.00000E+00  0.32121E+05  0.12547E+02  0.12541E+02  0.00000E+00 -0.15191E-05 -0.56045E-02  0.30100E+05  0.18001E+01  0.36575E-02  0.16740E+00  0.84000E+00  0.82222E-01  0.77778E-01   189    74   280
    731  0.28000E+00  0.38484E-03  0.20700E+07  0.23911E+03  0.18385E+04  0.00000E+00  0.32251E+05  0.12549E+02  0.12542E+02  0.00000E+00 -0.16261E-05  0.35772E-02  0.30161E+05  0.18001E+01  0.36646E-02  0.16742E+00  0.84000E+00  0.82222E-01  0.77778E-01   189    74   280
    757  0.29000E+00  0.38483E-03  0.20784E+07  0.25594E+03  0.18902E+04  0.00000E+00  0.32380E+05  0.12550E+02  0.12543E+02  0.00000E+00 -0.18577E-05  0.12934E-01  0.30221E+05  0.18001E+01  0.36725E-02  0.16744E+00  0.83111E+00  0.88889E-01  0.80000E-01   187    80   288
    783  0.30000E+00  0.38483E-03  0.20868E+07  0.27313E+03  0.19402E+04  0.00000E+00  0.32506E+05  0.12552E+02  0.12545E+02  0.00000E+00 -0.21143E-05  0.22458E-01  0.30280E+05  0.18001E+01  0.36643E-02  0.16745E+00  0.83111E+00  0.88889E-01  0.80000E-01   187    80   288
    809  0.31000E+00  0.38483E-03  0.20952E+07  0.29068E+03  0.19887E+04  0.00000E+00  0.32630E+05  0.12554E+02  0.12546E+02  0.00000E+00 -0.23664E-05  0.32143E-01  0.30338E+05  0.18001E+01  0.36517E-02  0.16745E+00  0.83111E+00  0.88889E-01  0.80000E-01   187    80   288
    835  0.32000E+00  0.38483E-03  0.21035E+07  0.30856E+03  0.20359E+04  0.00000E+00  0.32752E+05  0.12556E+02  0.12547E+02  0.00000E+00 -0.25634E-05  0.41992E-01  0.30395E+05  0.18002E+01  0.36089E-02  0.16746E+00  0.83111E+00  0.86667E-01  0.82222E-01   187    78   296
    861  0.33000E+00  0.38483E-03  0.21119E+07  0.32677E+03  0.20822E+04  0.00000E+00  0.32872E+05  0.12559E+02  0.12549E+02  0.00000E+00 -0.28595E-05  0.52004E-01  0.30451E+05  0.18002E+01  0.35615E-02  0.16745E+00  0.82222E+00  0.93333E-01  0.84444E-01   185    84   304
    887  0.34000E+00  0.38482E-03  0.21202E+07  0.34527E+03  0.21274E+04  0.00000E+00  0.32990E+05  0.12561E+02  0.12550E+02  0.00000E+00 -0.31956E-05  0.62176E-01  0.30505E+05  0.18002E+01  0.35390E-02  0.16743E+00  0.82222E+00  0.93333E-01  0.84444E-01   185    84   304
    913  0.35000E+00  0.38482E-03  0.21285E+07  0.36404E+03  0.21715E+04  0.00000E+00  0.33107E+05  0.12563E+02  0.12552E+02  0.00000E+00 -0.35757E-05  0.72510E-01  0.30559E+05  0.18002E+01  0.34980E-02  0.16742E+00  0.82222E+00  0.93333E-01  0.84444E-01   185    84   304
    939  0.36000E+00  0.38481E-03  0.21369E+07  0.38308E+03  0.22146E+04  0.00000E+00  0.33221E+05  0.12566E+02  0.12554E+02  0.00000E+00 -0.39112E-05  0.83007E-01  0.30611E+05  0.18002E+01  0.34580E-02  0.16740E+00  0.82222E+00  0.93333E-01  0.84444E-01   185    84   304
    965  0.37000E+00  0.38481E-03  0.21452E+07  0.40238E+03  0.22568E+04  0.00000E+00  0.33334E+05  0.12568E+02  0.12556E+02  0.00000E+00 -0.42706E-05  0.93658E-01  0.30662E+05  0.18002E+01  0.34384E-02  0.16739E+00  0.82222E+00  0.93333E-01  0.84444E-01   185    84   304
    991  0.38000E+00  0.38480E-03  0.21535E+07  0.42193E+03  0.22981E+04  0.00000E+00  0.33445E+05  0.12571E+02  0.12557E+02  0.00000E+00 -0.46442E-05  0.10447E+00  0.30712E+05  0.18002E+01  0.34186E-02  0.16737E+00  0.82222E+00  0.93333E-01  0.84444E-01   185    84   304
   1017  0.39000E+00  0.38480E-03  0.21619E+07  0.44170E+03  0.23384E+04  0.00000E+00  0.33554E+05  0.12574E+02  0.12559E+02  0.00000E+00 -0.50278E-05  0.11544E+00  0.30762E+05  0.18002E+01  0.33644E-02  0.16736E+00  0.82222E+00  0.93333E-01  0.84444E-01   185    84   304
   1043  0.40000E+00  0.38480E-03  0.21702E+07  0.46171E+03  0.23777E+04  0.00000E+00  0.33662E+05  0.12577E+02  0.12561E+02  0.00000E+00 -0.54471E-05  0.12657E+00  0.30810E+05  0.18003E+01  0.33269E-02  0.16735E+00  0.82222E+00  0.93333E-01  0.84444E-01   185    84   304
   1069  0.41000E+00  0.38479E-03  0.21785E+07  0.48191E+03  0.24162E+04  0.00000E+00  0.33768E+05  0.12580E+02  0.12563E+02  0.00000E+00 -0.57625E-05  0.13787E+00  0.30857E+05  0.18003E+01  0.33075E-02  0.16734E+00  0.82222E+00  0.93333E-01  0.84444E-01   185    84   304
   1095  0.42000E+00  0.38479E-03  0.21868E+07  0.50230E+03  0.24535E+04  0.00000E+00  0.33872E+05  0.12583E+02  0.12565E+02  0.00000E+00 -0.60026E-05  0.14934E+00  0.30904E+05  0.18003E+01  0.32513E-02  0.16733E+00  0.82222E+00  0.91111E-01  0.86667E-01   185    82   312
   1121  0.43000E+00  0.38479E-03  0.21951E+07  0.52288E+03  0.24896E+04  0.00000E+00  0.33975E+05  0.12586E+02  0.12568E+02  0.00000E+00 -0.63392E-05  0.16098E+00  0.30950E+05  0.18003E+01  0.32086E-02  0.16733E+00  0.82222E+00  0.91111E-01  0.86667E-01   185    82   312
   1147  0.44000E+00  0.38479E-03  0.22034E+07  0.54364E+03  0.25245E+04  0.00000E+00  0.34076E+05  0.12589E+02  0.12570E+02  0.00000E+00 -0.67357E-05  0.17278E+00  0.30995E+05  0.18003E+01  0.31208E-02  0.16733E+00  0.82222E+00  0.88889E-01  0.88889E-01   185    80   320
   1173  0.45000E+00  0.38479E-03  0.22117E+07  0.56458E+03  0.25584E+04  0.00000E+00  0.34175E+05  0.12593E+02  0.12572E+02  0.00000E+00 -0.69926E-05  0.18476E+00  0.31040E+05  0.18003E+01  0.30696E-02  0.16733E+00  0.82222E+00  0.88889E-01  0.88889E-01   185    80   320
   1199  0.46000E+00  0.38479E-03  0.22200E+07  0.58569E+03  0.25913E+04  0.00000E+00  0.34273E+05  0.12596E+02  0.12575E+02  0.00000E+00 -0.71841E-05  0.19691E+00  0.31084E+05  0.18003E+01  0.30999E-02  0.16733E+00  0.82222E+00  0.86667E-01  0.91111E-01   185    78   328
   1225  0.47000E+00  0.38480E-03  0.22283E+07  0.60695E+03  0.26233E+04  0.00000E+00  0.34370E+05  0.12600E+02  0.12577E+02  0.00000E+00 -0.74886E-05  0.20922E+00  0.31127E+05  0.18003E+01  0.30765E-02  0.16734E+00  0.82222E+00  0.86667E-01  0.91111E-01   185    78   328
   1251  0.48000E+00  0.38480E-03  0.22366E+07  0.62836E+03  0.26543E+04  0.00000E+00  0.34464E+05  0.12604E+02  0.12580E+02  0.00000E+00 -0.79295E-05  0.22170E+00  0.31169E+05  0.18003E+01  0.30557E-02  0.16734E+00  0.82222E+00  0.86667E-01  0.91111E-01   185    78   328
   1277  0.49000E+00  0.38480E-03  0.22449E+07  0.64992E+03  0.26844E+04  0.00000E+00  0.34558E+05  0.12608E+02  0.12582E+02  0.00000E+00 -0.82642E-05  0.23434E+00  0.31211E+05  0.18002E+01  0.29931E-02  0.16735E+00  0.82222E+00  0.86667E-01  0.91111E-01   185    78   328
   1303  0.50000E+00  0.38480E-03  0.22531E+07  0.67161E+03  0.27137E+04  0.00000E+00  0.34650E+05  0.12612E+02  0.12585E+02  0.00000E+00 -0.84784E-05  0.24715E+00  0.31252E+05  0.18002E+01  0.29736E-02  0.16735E+00  0.82222E+00  0.86667E-01  0.91111E-01   185    78   328
   1329  0.51000E+00  0.38479E-03  0.22614E+07  0.69339E+03  0.27423E+04  0.00000E+00  0.34741E+05  0.12616E+02  0.12588E+02  0.00000E+00 -0.87402E-05  0.26012E+00  0.31292E+05  0.18002E+01  0.29792E-02  0.16736E+00  0.82222E+00  0.86667E-01  0.91111E-01   185    78   328
   1355  0.52000E+00  0.38479E-03  0.22697E+07  0.71528E+03  0.27700E+04  0.00000E+00  0.34830E+05  0.12620E+02  0.12590E+02  0.00000E+00 -0.90369E-05  0.27324E+00  0.31332E+05  0.18002E+01  0.29381E-02  0.16736E+00  0.82222E+00  0.86667E-01  0.91111E-01   185    78   328
   1381  0.53000E+00  0.38478E-03  0.22779E+07  0.73728E+03  0.27968E+04  0.00000E+00  0.34918E+05  0.12625E+02  0.12593E+02  0.00000E+00 -0.93653E-05  0.28652E+00  0.31371E+05  0.18002E+01  0.29585E-02  0.16737E+00  0.82222E+00  0.86667E-01  0.91111E-01   185    78   328
   1407  0.54000E+00  0.38478E-03  0.22862E+07  0.75938E+03  0.28227E+04  0.00000E+00  0.35005E+05  0.12629E+02  0.12596E+02  0.00000E+00 -0.96588E-05  0.29995E+00  0.31410E+05  0.18002E+01  0.29148E-02  0.16737E+00  0.82222E+00  0.82222E-01  0.95556E-01   185    74   344
   1433  0.55000E+00  0.38478E-03  0.22944E+07  0.78156E+03  0.28476E+04  0.00000E+00  0.35090E+05  0.12634E+02  0.12599E+02  0.00000E+00 -0.99044E-05  0.31353E+00  0.31448E+05  0.18002E+01  0.28665E-02  0.16738E+00  0.82222E+00  0.80000E-01  0.97778E-01   185    72   352
